2267,"",Space: The Game,https://cf.geekdo-images.com/zg3m2-FFBrdNZCBdoO3-hA__original/img/N67rtD2wYkq3-vT8O-n_7QpD1J4=/0x0/filters:format(jpeg)/pic1212192.jpg,1995,"",2,4,120,120,10,false,0,0,0,2024-12-03 21:26:54.671975,2024-12-03 21:26:54.671975,Darrell Tuttle
2268,"",Lost Patrol,https://cf.geekdo-images.com/vfOq1W-YXrFShG5zv1Pykw__original/img/Z27mQxfgwr1aYfvHi_nu4NdWX_w=/0x0/filters:format(jpeg)/pic2934716.jpg,2000,"",2,4,20,30,8,false,1.6129,6.46532,0,2024-12-03 21:26:54.672737,2024-12-03 21:26:54.672737,Jake Thornton
2269,"",Oil Power,https://cf.geekdo-images.com/wdjpn5qUza3A82NhR-ybbw__original/img/omdqsrRjwRrx44jnSD-L_4-2N8A=/0x0/filters:format(jpeg)/pic5806.jpg,1982,"",0,0,60,60,8,false,1.5,6,0,2024-12-03 21:26:54.673411,2024-12-03 21:26:54.673411,(Uncredited)
2270,"",Borderlands,https://cf.geekdo-images.com/cr3B5fofbpoMCwqu-zkOBw__original/img/nbHJdYlqmp7fDSISDzJRR1eDTIc=/0x0/filters:format(jpeg)/pic31286.jpg,1995,"",2,4,90,90,12,false,3,6.125,0,2024-12-03 21:26:54.674078,2024-12-03 21:26:54.674078,Matt Leacock
2271,"",Creeper,https://cf.geekdo-images.com/MO4nrrIO0a7ifUZYvhSVLA__original/img/T7pnTJv8Vq0-mMo7nNYcPxr25eY=/0x0/filters:format(jpeg)/pic70643.jpg,1995,"",2,2,20,20,10,false,1.875,6.54063,0,2024-12-03 21:26:54.674591,2024-12-03 21:26:54.674591,Graham Lipscomb
2272,"",Aggravation,https://cf.geekdo-images.com/an4-ELSc81tAp00L8PKXdQ__original/img/EPY1Nt4Bji_YLf3g0D1UsB9uaro=/0x0/filters:format(jpeg)/pic94779.jpg,1962,"",2,6,45,45,6,false,1.2,4.90096,0,2024-12-03 21:26:54.675012,2024-12-03 21:26:54.675012,Harry W. First
2273,"",Hopfen & Malz,https://cf.geekdo-images.com/3gXloBdqzihdJbeJHeBvQA__original/img/yySXw4tMyjgE5n6L3KnnOAmKHbg=/0x0/filters:format(jpeg)/pic6975329.jpg,1992,"",3,6,30,30,8,false,0,5.5,0,2024-12-03 21:26:54.675309,2024-12-03 21:26:54.675309,Dirk Henn
2275,"",Airlines,https://cf.geekdo-images.com/0lPR-lHazBAuAwKvkgBqEA__original/img/cTJtkHOjyaIfygP6Worv3LroOJk=/0x0/filters:format(jpeg)/pic715138.jpg,1998,"",2,4,120,120,12,false,2.0556,4.68532,0,2024-12-03 21:26:54.675836,2024-12-03 21:26:54.675836,Brien J. Miller
2277,"",Lose Your Shirt,https://cf.geekdo-images.com/zXy_gBa5rV_moT1MjffUfQ__original/img/SwTveuGQwmNk_kC0dqa59Ro74xM=/0x0/filters:format(jpeg)/pic49756.jpg,1976,"",3,6,90,90,9,false,1.4286,6.61075,0,2024-12-03 21:26:54.676446,2024-12-03 21:26:54.676446,(Uncredited)
2278,"",Transformation,https://cf.geekdo-images.com/AEhTFTkeCAGuP9snDSs8yg__original/img/4gondfji2NrWo9Rd1wtWzoOfnEQ=/0x0/filters:format(jpeg)/pic147992.jpg,1971,"",2,4,30,30,0,false,2,5.3125,0,2024-12-03 21:26:54.677034,2024-12-03 21:26:54.677034,Sid Sackson
2280,"",Marco Polo,https://cf.geekdo-images.com/kphUeoUqMXHrVGbSgFEk0w__original/img/_r3Cd_vJfl0KQKFJoupZk7sm8EI=/0x0/filters:format(jpeg)/pic20540.jpg,1983,"",2,4,60,60,8,false,1.7647,5.23667,0,2024-12-03 21:26:54.677497,2024-12-03 21:26:54.677497,Tom Kremer
2843,"",Absacker,https://cf.geekdo-images.com/vvDU7nxvJrd6x-g8SCtkEg__original/img/kQ8deM3tnlLERl8v7yrgZJRGqp4=/0x0/filters:format(jpeg)/pic2071913.jpg,1998,"",2,5,15,15,7,false,1.0882,5.6795,0,2024-12-03 21:29:05.988900,2024-12-03 21:29:05.988900,Dario De Toffoli
2282,"",Blood Bowl Companion,https://cf.geekdo-images.com/mUXeKbnEdA6votA613s7IA__original/img/khVrv07NpFbLUy91h7c2LgIrO-k=/0x0/filters:format(jpeg)/pic205315.jpg,1990,"",2,2,180,180,14,false,2.9231,6.77525,0,2024-12-03 21:26:58.747546,2024-12-03 21:26:58.747546,Andy Warwick
2283,"",Flip,https://cf.geekdo-images.com/Du_IEiQpup0A7Fu0xMsyUA__original/img/AB7q-C_nC2x8Nsd4AipyVJcBUi8=/0x0/filters:format(jpeg)/pic2386797.jpg,2000,"",2,2,10,10,10,false,1,4.7425,0,2024-12-03 21:26:58.748964,2024-12-03 21:26:58.748964,James Ernest
2284,"",Fight!,https://cf.geekdo-images.com/7IV6o914AAJoKHGWgjvhrQ__original/img/oKFWMsEM-ncIZLVAdwCxazcSOds=/0x0/filters:format(jpeg)/pic1133768.jpg,2000,"",2,6,10,10,10,false,1.2353,5.98787,0,2024-12-03 21:26:58.749419,2024-12-03 21:26:58.749419,(Uncredited)
2285,"",Dark Future,https://cf.geekdo-images.com/sZBRWr661eo8MmbBdZpPxA__original/img/yvc82o4XK4l7AzLybE3JhTmglyo=/0x0/filters:format(jpeg)/pic516984.jpg,1988,"",2,0,60,60,8,false,2.4286,5.98678,0,2024-12-03 21:26:58.750159,2024-12-03 21:26:58.750159,Richard Halliwell
2286,"",Blood Bowl Star Players,https://cf.geekdo-images.com/YqwRpTKdulQsbM9AXCLw3Q__original/img/DnC4Y8qtT5VqP-50ylKE3PjIRzM=/0x0/filters:format(jpeg)/pic205322.jpg,1989,"",2,2,180,180,14,false,2.8276,6.79366,0,2024-12-03 21:26:58.750981,2024-12-03 21:26:58.750981,Jervis Johnson
2287,"","Elves, Dwarfs & Dungeonbowl",https://cf.geekdo-images.com/G3oyFkQbWfiDuErl04qWGA__original/img/fUr13qMIbC_NRslVM0jnw_XS-Q8=/0x0/filters:format(jpeg)/pic525821.jpg,1989,"",2,2,180,180,14,false,2.5769,6.62046,0,2024-12-03 21:26:58.751823,2024-12-03 21:26:58.751823,Jervis Johnson
2288,"",Blood Bowl (Second Edition),https://cf.geekdo-images.com/eewLXNdzKH1uhLUX1ztzfg__original/img/KSX-bmNsJyt0I-g7Y6wXugDDctk=/0x0/filters:format(jpeg)/pic256111.jpg,1988,"",2,2,180,180,14,false,2.866,6.85675,0,2024-12-03 21:26:58.752687,2024-12-03 21:26:58.752687,Jervis Johnson
2844,"",Throneworld,https://cf.geekdo-images.com/oASaGg-UVC0Qy3YZb8sEMQ__original/img/mM6nJ0TqTGNsgv1PMeziHcbYGaw=/0x0/filters:format(jpeg)/pic77647.jpg,1997,"",2,6,270,270,0,false,3.5238,6.61903,0,2024-12-03 21:29:05.989306,2024-12-03 21:29:05.989306,Thomas Lehmann
2845,"",Star Fist,https://cf.geekdo-images.com/w_78lyS8-J4d6psv2hfiMQ__original/img/V8VMrpxzWzsmvbHRrwMdsFTnhMQ=/0x0/filters:format(jpeg)/pic208687.jpg,1991,"",2,2,90,90,12,false,1.8333,5.2478,0,2024-12-03 21:29:05.990106,2024-12-03 21:29:05.990106,Steve Jackson (I)
2292,"",Rubicon,https://cf.geekdo-images.com/MTdzemn33LMwFgZzwLpgMQ__original/img/o278O7vZ-tvEQid_CveWuYPYJ2k=/0x0/filters:format(jpeg)/pic2888444.jpg,1990,"",3,6,45,45,0,false,0,2.4,0,2024-12-03 21:26:58.754386,2024-12-03 21:26:58.754386,(Uncredited)
2293,"",Heiße Karten,https://cf.geekdo-images.com/pr121nNvEhypE8iYkyAsLw__original/img/cBf1z4jXLcZkG5sIbZw_tZEjP0o=/0x0/filters:format(jpeg)/pic5471935.jpg,1975,"",2,6,20,20,8,false,1,4.64286,0,2024-12-03 21:26:58.755255,2024-12-03 21:26:58.755255,W. Jeromin
2294,"",Flinch,https://cf.geekdo-images.com/X7BhHrWExL5qs5lVG3NrvQ__original/img/BJeVRKh1H5E-yO0ki2JEiP49q7I=/0x0/filters:format(jpeg)/pic5343412.jpg,1903,"",1,8,20,20,7,false,1.1333,5.25781,0,2024-12-03 21:26:58.755780,2024-12-03 21:26:58.755780,A. J. Patterson
2295,"",Astérix et les Romains,https://cf.geekdo-images.com/W0QroKtK2WLXxokigxvaZw__original/img/wUxkdTHZyJyX5X1pFEfCcha6lX4=/0x0/filters:format(jpeg)/pic124108.jpg,1990,"",2,6,60,60,8,false,1.4545,5.13875,0,2024-12-03 21:26:58.756742,2024-12-03 21:26:58.756742,Klaus Teuber
2296,"",Bermuda Triangle,https://cf.geekdo-images.com/E1QZk4EmTVVWE6YNNRWAYA__original/img/Cn3juWmWFRpJURn1QsH-wOl6dq8=/0x0/filters:format(jpeg)/pic3656909.jpg,1975,"",2,4,30,30,8,false,1.2222,5.63828,0,2024-12-03 21:26:58.757817,2024-12-03 21:26:58.757817,(Uncredited)
2297,"",U.S. Patent No. 1,https://cf.geekdo-images.com/9fIyPhWLhNGchSNh1Api_w__original/img/41dg1D_E5YY7Y92txfep4m0xW8w=/0x0/filters:format(jpeg)/pic302833.jpg,2001,"",3,6,60,60,10,false,1.5588,5.23529,0,2024-12-03 21:26:58.761084,2024-12-03 21:26:58.761084,Falko Goettsch
2298,"","Kasserine: Rommel's Battle for Tunisia, 1943",https://cf.geekdo-images.com/NGACtjJ4KvKqHexfhFGcRw__original/img/KVHlLSEki4AQQJUbTIhsA1_tXUo=/0x0/filters:format(jpeg)/pic815790.jpg,2001,"",1,2,120,120,12,false,3.375,7.15689,0,2024-12-03 21:26:58.762073,2024-12-03 21:26:58.762073,Vance von Borries
2299,"",Lords of the Renaissance,https://cf.geekdo-images.com/HvUU06i7QUI_r2NbqL30LA__original/img/P54amj0BGmpE26184y1LMzr1i8U=/0x0/filters:format(jpeg)/pic13276.jpg,1996,"",2,12,300,300,12,false,3.3333,6.0586,0,2024-12-03 21:26:58.762925,2024-12-03 21:26:58.762925,Phil Eklund
2300,"",Invasion Sicily,https://cf.geekdo-images.com/TpSlcTti8VKVI8a2a8G3ww__original/img/qEy7X3ho3f34xOWLx3zmHo0ZH2c=/0x0/filters:format(jpeg)/pic4208313.jpg,1998,"",2,2,360,360,12,false,2.5833,7.0625,0,2024-12-03 21:26:58.764026,2024-12-03 21:26:58.764026,Vance von Borries
2301,"",The New Dungeon!,https://cf.geekdo-images.com/FKb2MmcujlLLOgQdxZgOmA__original/img/Nwitv_egijRrV24v2GYzOTqo_Xs=/0x0/filters:format(png)/pic4912191.png,1989,"",1,6,45,45,8,false,1.68,6.13297,0,2024-12-03 21:27:02.814680,2024-12-03 21:27:02.814680,Steve Winter
2302,"",Bill Oddie's Great Bird Race Game,https://cf.geekdo-images.com/UZqbjRRUrFcEu_cXGYtw3A__original/img/xvTMhtDNHRafP08ELa-wiBwqRM0=/0x0/filters:format(jpeg)/pic6679503.jpg,1988,"",2,6,240,240,0,false,0,6.66667,0,2024-12-03 21:27:02.815916,2024-12-03 21:27:02.815916,Robert Wayt Smith
2303,"",Blast-Off!,https://cf.geekdo-images.com/uIug7DL01NSPKtt4HqL-Og__original/img/GV85V44Nd7USIii_cKXCBp-0O8o=/0x0/filters:format(jpeg)/pic67717.jpg,1969,"",1,4,240,240,12,false,1.3125,4.81881,0,2024-12-03 21:27:02.816577,2024-12-03 21:27:02.816577,(Uncredited)
2304,"",Knock Out,https://cf.geekdo-images.com/SR5BQbLLIn17BZWGj_0loA__original/img/mgtcxxWbbZCwxB5REx9H6Mkh9SI=/0x0/filters:format(jpeg)/pic231209.jpg,1994,"",3,5,60,60,12,false,2.1667,5.91939,0,2024-12-03 21:27:02.817382,2024-12-03 21:27:02.817382,Wolfgang Panning
2305,"",Murder Mystery Party: Revenge in Rome,https://cf.geekdo-images.com/IUhUWJeXP67rHGoxEqNNGQ__original/img/gWHqs2ghOwR4BkGJbzlnyl2k0Ys=/0x0/filters:format(jpeg)/pic82079.jpg,1985,"",6,6,60,60,16,false,2,5.57143,0,2024-12-03 21:27:02.817985,2024-12-03 21:27:02.817985,Patricia A. Stewart
2306,"",Bewitched,https://cf.geekdo-images.com/hEq-wOq6o0fpLeRCQ06yMw__original/img/akch0pDt3F8bIYTGkGZDjD6fMs8=/0x0/filters:format(png)/pic1052001.png,1988,"",2,4,45,45,8,false,1,5.09455,0,2024-12-03 21:27:02.818730,2024-12-03 21:27:02.818730,Michael Kindred
2307,"",Greyhawk Adventures: Wars,https://cf.geekdo-images.com/e5yR_ooESMx_domePez6LA__original/img/iHB-pnn6WYYVkLcjviGLWN1KnfE=/0x0/filters:format(jpeg)/pic44870.jpg,1991,"",2,6,180,180,12,false,2.2727,5.96561,0,2024-12-03 21:27:02.819285,2024-12-03 21:27:02.819285,"David ""Zeb"" Cook"
2308,"",Atlantis: Pathways of the Deep,https://cf.geekdo-images.com/auNnETCAM3s4ggPg5I2SLA__original/img/vCs4H2shHABzTmAQfLmMgvAiFAc=/0x0/filters:format(jpeg)/pic228790.jpg,2001,"",2,4,20,20,7,false,1,4.47984,0,2024-12-03 21:27:02.819853,2024-12-03 21:27:02.819853,Rob Daviau
2309,"",Noah's Ark,https://cf.geekdo-images.com/iBtdrDWY-vlUeLka2AoXJQ__original/img/CICSIZKBPwtwG9uc_gEa1JXLxlg=/0x0/filters:format(jpeg)/pic7318.jpg,1986,"",2,4,45,45,0,false,2,4.6,0,2024-12-03 21:27:02.820536,2024-12-03 21:27:02.820536,(Uncredited)
2846,"",Supremacy: The Unconventional Forces,https://cf.geekdo-images.com/48O_opfZ1Vu_MP0wMLho9g__original/img/-EX-Gqxf47E4WYX9OzqOLYf2W9g=/0x0/filters:format(jpeg)/pic5064495.jpg,1989,"",4,6,360,360,12,false,2.6,6.04466,0,2024-12-03 21:29:05.990637,2024-12-03 21:29:05.990637,Robert J. Simpson
2311,"",Wild Life,https://cf.geekdo-images.com/IIX_snD4TrAghfDSSiQ12Q__original/img/dqabgG1syDUuatr3bA79wqYBK_k=/0x0/filters:format(jpeg)/pic28244.jpg,1964,"",2,5,90,90,10,false,1.4783,5.43392,0,2024-12-03 21:27:02.822192,2024-12-03 21:27:02.822192,Peter Ryhiner
2312,"",Ringgeister,https://cf.geekdo-images.com/face5UBNye03Q60v7Bdm7w__original/img/fL_LgknCo6T6zcG-s2cwyOIo-Yk=/0x0/filters:format(jpeg)/pic1418260.jpg,1992,"",2,4,120,120,10,false,2.0714,5.03169,0,2024-12-03 21:27:02.823334,2024-12-03 21:27:02.823334,Jo Hartwig
2314,"",Off to the Tower,https://cf.geekdo-images.com/sM62D_I6eRr5dl-tu4jM7A__original/img/5V87GwLDuqwVrOuLQcYc4ySYjsk=/0x0/filters:format(jpeg)/pic2011638.jpg,1978,"",2,4,20,20,5,false,1,5.186,0,2024-12-03 21:27:02.823908,2024-12-03 21:27:02.823908,Karl Scherer
2315,"",Saratoga: 1777 – Burgoyne vs Gates,https://cf.geekdo-images.com/FVFIfUQ3cloBUchxBLXoCQ__original/img/_LEqIzHiHMPyD7HZHxA1QGwcU3M=/0x0/filters:format(jpeg)/pic364607.jpg,1974,"",2,2,90,90,0,false,2.5714,5.3975,0,2024-12-03 21:27:02.824444,2024-12-03 21:27:02.824444,David C. Isby
2316,"",X-Bugs,https://cf.geekdo-images.com/RlYP4QUzO8Eum3IYFZ6rdQ__original/img/5KmzrGLIqBGlPjOXscTP4klrX3U=/0x0/filters:format(jpeg)/pic12778.jpg,2001,"",2,2,30,30,10,false,1.3433,6.34059,0,2024-12-03 21:27:02.824981,2024-12-03 21:27:02.824981,Francesco Nepitello
2317,"",Mückenstich,https://cf.geekdo-images.com/kib8Pi8rhUC6Fh6ljnlLEw__original/img/WIlYsbN__DKL9LulUy-1GF27NOI=/0x0/filters:format(jpeg)/pic150998.jpg,1999,"",3,6,30,30,9,false,1.8,5.70205,0,2024-12-03 21:27:02.825532,2024-12-03 21:27:02.825532,Harald Schroeter
2318,"",Scrabble Junior,https://cf.geekdo-images.com/dISaMQ8bx4njVOFl2EFh3Q__original/img/cHhyiYfVGilZR_pO245hhimQ194=/0x0/filters:format(jpeg)/pic176233.jpg,1958,"",2,4,30,30,5,false,1.3721,4.73459,0,2024-12-03 21:27:02.825931,2024-12-03 21:27:02.825931,Len A. Ranko Associates
2319,"",Trade,https://cf.geekdo-images.com/9UzmpbUuUefkwPG_wVA1MQ__original/img/1bquw0rsZy1P3kdiCHmujoCr4t4=/0x0/filters:format(jpeg)/pic8754.jpg,1974,"",2,4,120,120,0,false,2.3333,6.63784,0,2024-12-03 21:27:02.826547,2024-12-03 21:27:02.826547,Rudolf Ross
2320,"",Worldbeater,https://cf.geekdo-images.com/FFVz9OUnIMBVPvbTSeCk9w__original/img/1uJz1Dtefa3e_S7f1KDIp9f6Nlc=/0x0/filters:format(jpeg)/pic632941.jpg,1975,"",3,6,240,240,12,false,1.25,5.825,0,2024-12-03 21:27:02.827009,2024-12-03 21:27:02.827009,Walsh & Gluck
2321,"",Letres,https://cf.geekdo-images.com/G7-JfzbKUhNZMgGWI-3g6A__original/img/yrzpWWwq8Y6EdkdyNJr7RQOEJDg=/0x0/filters:format(png)/pic5474346.png,1998,"",1,4,20,20,7,false,1.3333,5.41935,0,2024-12-03 21:27:06.722773,2024-12-03 21:27:06.722773,Thomas Sturdevant
2322,"",Malefiz,https://cf.geekdo-images.com/K7Y8l0NtpKVxiO8c1h3KSw__original/img/-717yESKpYYMltbGApTtfN6Ih4c=/0x0/filters:format(jpeg)/pic276070.jpg,1960,"",2,6,60,60,8,false,1.2039,5.45281,0,2024-12-03 21:27:06.723540,2024-12-03 21:27:06.723540,Werner Schöppner
2324,"",Last Frontier: The Vesuvius Incident,https://cf.geekdo-images.com/ae2w-_GPH5_o3oieZ0UEmw__original/img/F--H0ddlFqNXvLSz5T2vVbuiok0=/0x0/filters:format(jpeg)/pic1415483.jpg,1993,"",1,2,120,120,13,false,2.9167,7.03713,0,2024-12-03 21:27:06.724137,2024-12-03 21:27:06.724137,Michael Wasson
2325,"",Monotony,https://cf.geekdo-images.com/9ncMHOhj7eO88JFcdO-kmQ__original/img/Q27fC3inH9emO9V2qoVqZRnLegI=/0x0/filters:format(jpeg)/pic5924.jpg,1984,"",2,4,90,90,8,false,2,5,0,2024-12-03 21:27:06.725516,2024-12-03 21:27:06.725516,Brenda Turner
2326,"",Pirate and Traveler,https://cf.geekdo-images.com/lkVMh58EPvcQWa7J-fsMnQ__original/img/nbXtDJqnu_8qCbeTpwyEGNN0TKY=/0x0/filters:format(jpeg)/pic451305.jpg,1908,"",2,4,60,60,7,false,1.2857,5.416,0,2024-12-03 21:27:06.725957,2024-12-03 21:27:06.725957,Elizabeth G. Sanderson
2328,"",Starunner,https://cf.geekdo-images.com/9tSKv_55UGNBsNxsW2AcqQ__original/img/Swx3MVZzuRdw7a2LJn-LvRyYHps=/0x0/filters:format(jpeg)/pic5922.jpg,1985,"",1,6,120,120,12,false,3,4,0,2024-12-03 21:27:06.727172,2024-12-03 21:27:06.727172,Jonathan C. Hauff
2329,"",Energy Quest,https://cf.geekdo-images.com/yI2bYwwg7UngWrJgTfsP-g__original/img/DO53KC2Zbk6NeSeuIRZy4dLEmys=/0x0/filters:format(jpeg)/pic4917595.jpg,1977,"",2,6,120,120,0,false,0,5.5,0,2024-12-03 21:27:06.727926,2024-12-03 21:27:06.727926,J. W. Faulk
2330,"",Medical Monopoly,https://cf.geekdo-images.com/0bREmtgob6eiCevQVJ1U-Q__original/img/Up0LPUcZRK26OcQ_SPFrQ-3lKlk=/0x0/filters:format(jpeg)/pic237610.jpg,1979,"",2,4,90,90,8,false,1,4.83333,0,2024-12-03 21:27:06.728475,2024-12-03 21:27:06.728475,James N. Vail
2331,"",Spill and Spell,https://cf.geekdo-images.com/4TNxH8RcspfDJbZ3Q6jwDw__original/img/iq0Qi3z2vfmLpvXvASYgX9w8Auo=/0x0/filters:format(jpeg)/pic454480.jpg,1956,"",1,10,20,20,8,false,1.2632,5.21815,0,2024-12-03 21:27:06.729041,2024-12-03 21:27:06.729041,(Uncredited)
2333,"",Hacker,https://cf.geekdo-images.com/dS6QAU2jdw-_TmPZtdXFBA__original/img/uJq-09bHq27SDPLjBSnL7x2JP0g=/0x0/filters:format(jpeg)/pic20788.jpg,1991,"",3,6,180,180,12,false,1,5.09677,0,2024-12-03 21:27:06.729792,2024-12-03 21:27:06.729792,Valentin Herman
2334,"",Square Mile,https://cf.geekdo-images.com/oaTCQNiquAliv8x4Br_NIw__original/img/j7rLiTSrmjr16OmRsUKfZdIWq54=/0x0/filters:format(jpeg)/pic205036.jpg,1962,"",2,4,60,60,12,false,2.1538,6.57958,0,2024-12-03 21:27:06.730414,2024-12-03 21:27:06.730414,Reuben Klamer
2335,"",Rome & Carthage,https://cf.geekdo-images.com/iEOFI-k7nDGxfJYZ4y449g__original/img/-NXk2xy6Jmcg4aG-HlEtGBGQh9I=/0x0/filters:format(png)/pic5366970.png,1954,"",2,4,60,60,10,false,2.0476,6.37043,0,2024-12-03 21:27:06.731023,2024-12-03 21:27:06.731023,Jean-René Vernes
2336,"",S.P.I.V.'s,https://cf.geekdo-images.com/l9zcRy9tjHnobwEnRbURQA__original/img/KopVIU9HCHHZxpbD4pg97PDWZYg=/0x0/filters:format(jpeg)/pic855473.jpg,1986,"",2,6,90,90,10,false,1.6,5.45775,0,2024-12-03 21:27:06.731794,2024-12-03 21:27:06.731794,Nik Sewell
2337,"",Droids,https://cf.geekdo-images.com/DR1WJOaOpzt1O1Ydx_idtA__original/img/wBGQhbaK8mSUlbUJu9ZmMl_lrAM=/0x0/filters:format(jpeg)/pic480648.jpg,1991,"",1,4,60,60,12,false,2.4286,5.67701,0,2024-12-03 21:27:06.732440,2024-12-03 21:27:06.732440,Dominique Ehrhard
2338,"",Starship Catan,https://cf.geekdo-images.com/nXUpIUY-7XMvChFOqn8bnQ__original/img/Lh6qXaUOgtMwRy-vUbvAUl3StiA=/0x0/filters:format(jpeg)/pic149643.jpg,2001,"",2,2,60,60,12,false,2.4621,6.83839,0,2024-12-03 21:27:06.733212,2024-12-03 21:27:06.733212,Klaus Teuber
2339,"",HellRail: Third Perdition,https://cf.geekdo-images.com/5ewOGNtSMhAHQxOpZ3EBuQ__original/img/3D6-vssVy1mlu-XwcR76XNjjCuw=/0x0/filters:format(jpeg)/pic48674.jpg,2001,"",3,4,60,60,10,false,2.1875,5.83753,0,2024-12-03 21:27:06.734082,2024-12-03 21:27:06.734082,William V. Niebling
2341,"",Confrontation,https://cf.geekdo-images.com/gkWX-SlPWaQuWEr9Gen7QA__original/img/0dYR07-gdnw6ezK4WVJARqdfArQ=/0x0/filters:format(jpeg)/pic746758.jpg,1974,"",2,4,60,60,10,false,2.1429,6.72381,0,2024-12-03 21:27:12.097073,2024-12-03 21:27:12.097073,(Uncredited)
2342,"",Mystery Mansion,https://cf.geekdo-images.com/lMXTouA_M4SaqY_SZP7b7A__original/img/lSpasHHzswJ1GWPigzoeoZIhGBc=/0x0/filters:format(jpeg)/pic6068.jpg,1984,"",3,4,90,90,8,false,1.8636,6.13241,0,2024-12-03 21:27:12.097994,2024-12-03 21:27:12.097994,(Uncredited)
2343,"",Electronic Talking Mystery Mansion,https://cf.geekdo-images.com/hayoWrd-HTBjdjvu5YazvQ__original/img/0pCr0ogJS2fAr31XasH9DkjQW-I=/0x0/filters:format(jpeg)/pic878163.jpg,1995,"",2,4,45,45,8,false,1.4,6.41667,0,2024-12-03 21:27:12.098684,2024-12-03 21:27:12.098684,"Larry Harris, Jr."
2344,"",Titicaca,https://cf.geekdo-images.com/_CHI508auHU9b9LAiPxzFw__original/img/KeKYd_l-ZwId2Uvmmg1hgLiR3yM=/0x0/filters:format(jpeg)/pic2281947.jpg,2001,"",2,5,60,60,12,false,2.9231,6.29657,0,2024-12-03 21:27:12.099338,2024-12-03 21:27:12.099338,Corné van Moorsel
2345,"",Groo: The Game – Expansion Set,https://cf.geekdo-images.com/FsmZbWcQmHotpZAbARAfDg__original/img/TiviCgZ05ak7sMEqvrKdTir3h9g=/0x0/filters:format(jpeg)/pic135808.jpg,1997,"",2,6,45,45,10,false,1.5152,6.70578,0,2024-12-03 21:27:12.100013,2024-12-03 21:27:12.100013,Ken Whitman
2346,"",DVONN,https://cf.geekdo-images.com/A-6gi-KVQ4ShlhgXU3dRwg__original/img/RLTB6n_kOLYLCGQ-sY1Na3hqUqE=/0x0/filters:format(jpeg)/pic3324136.jpg,2001,"",2,2,30,30,9,false,2.6582,7.44656,0,2024-12-03 21:27:12.100896,2024-12-03 21:27:12.100896,Kris Burm
2348,"",Lotus,https://cf.geekdo-images.com/qlwE9dg03LGo9R4AOIEimA__original/img/7w69Tr20fsookBD-rSDl26Aka0U=/0x0/filters:format(jpeg)/pic277091.jpg,1998,"",2,4,20,20,10,false,1.5333,5.37524,0,2024-12-03 21:27:12.101353,2024-12-03 21:27:12.101353,Dominique Tellier
2349,"",Inspector Higgins,https://cf.geekdo-images.com/Qbk4zcQkcF4_8lg9ZSx7UQ__original/img/DcQro2JoVfj-Ucu1AfeuP85Mop4=/0x0/filters:format(jpeg)/pic2766482.jpg,1988,"",2,6,20,20,6,false,1,5.75424,0,2024-12-03 21:27:12.101766,2024-12-03 21:27:12.101766,Doris Plümacher
2350,"",Eureka,https://cf.geekdo-images.com/8jG79YGNuJNXgI2hk7obcA__original/img/6nWd_MGuBsjSUlgmSobYNpbabH4=/0x0/filters:format(jpeg)/pic1156662.jpg,1988,"",3,6,60,60,8,false,1.4722,5.89654,0,2024-12-03 21:27:12.102841,2024-12-03 21:27:12.102841,Edith Grein-Böttcher
2351,"",Mbogo,https://cf.geekdo-images.com/7PGVLTKWEJzJ5pUe4S2e6A__original/img/DqdHhWkgvGJBjVOjUfRL_1lLT6I=/0x0/filters:format(jpeg)/pic3712953.jpg,1966,"",2,6,20,20,0,false,2,5.5,0,2024-12-03 21:27:12.103759,2024-12-03 21:27:12.103759,(Uncredited)
2352,"",Treasure Quest,https://cf.geekdo-images.com/R_gzero9oiTFG6rkfY25wg__original/img/QhedQto9cwfAIimm8m-APCeyrMU=/0x0/filters:format(jpeg)/pic4696215.jpg,1996,"",2,2,20,20,7,false,1.2,4.99481,0,2024-12-03 21:27:12.104227,2024-12-03 21:27:12.104227,Christine Welz
2353,"",Muscat,https://cf.geekdo-images.com/4uDe-W-r2KM8dxdPZ30ZOA__original/img/rv9Zr_ooBQOseDk7-RawATts36Q=/0x0/filters:format(jpeg)/pic696655.jpg,2001,"",3,5,45,45,10,false,2.4,6.5259,0,2024-12-03 21:27:12.104679,2024-12-03 21:27:12.104679,Christiane Knepel
2354,"",Scan,https://cf.geekdo-images.com/pWLX6Wc3PXa1ppooxKTbeA__original/img/wykisvE9ROA3KPWDi96FIvppf3Y=/0x0/filters:format(jpeg)/pic1510752.jpg,1987,"",2,4,10,10,10,false,2,6.17763,0,2024-12-03 21:27:12.105260,2024-12-03 21:27:12.105260,Roland Siegers
2355,"",Last Frontier: The Artifact,https://cf.geekdo-images.com/tDc4GoqeIBQgJayNURGivg__original/img/YmPAIMbBNaPn0tcouZEEW7FHKtE=/0x0/filters:format(png)/pic1419708.png,2001,"",3,8,120,120,10,false,3.6,7.15,0,2024-12-03 21:27:12.105916,2024-12-03 21:27:12.105916,Matt Eklund
2356,"",Scrabble Sentence Cube Game,https://cf.geekdo-images.com/XvsI7muV5ZJsNrKa_PhiFw__original/img/XsGMhGkcpPranJnvJ4VrbmsZXCs=/0x0/filters:format(jpeg)/pic275151.jpg,1971,"",0,0,10,10,10,false,1.1818,4.75238,0,2024-12-03 21:27:12.107363,2024-12-03 21:27:12.107363,(Uncredited)
